순번,학원 및 교습소명,주소
3102,리즌수학교습소,대구광역시 수성구 범안로8길 39  1층 (범물동)
3103,소은아뜨리에미술교습소,대구광역시 동구 동촌로42길 35-12  1층 일부 (방촌동)
3104,세인트피터영어교습소,대구광역시 수성구 달구벌대로496길 19-12  2층 (범어동)
3105,주노영어교습소,대구광역시 수성구 들안로60길 27-12  3층 (수성동3가)
3106,제이기타음악교습소,대구광역시 중구 명덕로 175-1  4층 401호 (남산동)
3107,소리숲피아노(Piano)음악교습소,대구광역시 동구 동호로11길 14  1층 일부 (신서동)
3108,메타키즈영어교습소,대구광역시 수성구 청솔로20길 13-11  1층 일부 (범어동)
3109,큰숲영어교습소,대구광역시 중구 달구벌대로 1955  상가 301동 307호 (대신동 대신센트럴자이)
3110,라라피아노음악교습소,대구광역시 수성구 교학로 65  301동 312호 (만촌동 만촌 삼정 그린코아 에듀파크)
3111,마루수학교습소,대구광역시 수성구 만촌로 118  2층 (만촌동)
3112,잉글리쉬미카영어교습소,대구광역시 수성구 동대구로 376  L101호 (범어동 범어숲 화성파크드림S)
3113,윌리샘영어교습소,대구광역시 수성구 노변공원로 43  1층 우측 (시지동)
3114,육사국어교습소,대구광역시 수성구 알파시티2로 20  4층 (시지동)
3115,엠수학교습소,대구광역시 중구 달구벌대로 1955  301동201호 (대신동 대신센트럴자이)
3116,글래드영어교습소,대구광역시 수성구 범어로16길 32 3층(범어동)
3117,씽크앤아트대구수성점미술교습소,대구광역시 수성구 달구벌대로489길 61-4  1층 (범어동)
3118,써니영어교습소,대구광역시 수성구 신매로 28  2층일부 (신매동)
3119,페다고지수학교습소,대구광역시 수성구 달구벌대로492길 42  4층 (범어동)
3120,토베일본어교습소,대구광역시 수성구 들안로 350  3층 (수성동4가)
3121,조앤영어교습소,대구광역시 수성구 달구벌대로496길 10  2층 (범어동)
3122,데이비드미술교습소,대구광역시 수성구 수성로69길 65  상가7동205호 (수성동1가 수성롯데캐슬더퍼스트2단지)
3123,퍼스트파로스영어교습소,대구광역시 수성구 수성로69길 55  4층 (수성동1가)
3124,라온영어교습소,대구광역시 수성구 범어로 80  2층 (범어동)
3125,한우리독서논술교습소,대구광역시 중구 남산로13길 17  116동203호 (남산동 보성황실아파트)
3126,표준국어교습소,대구광역시 수성구 범어로16길 22-1 2층(범어동)
3127,수학전문수학교습소,대구광역시 수성구 지범로39길 11-5  202호 일부 (범물동)
3128,최윤과학교습소,대구광역시 수성구 달구벌대로504길 31 3층 일부(범어동)
3129,놀작신천자이키즈센터미술교습소,대구광역시 동구 신암로18길 3  101호 (신암동)
3130,해법수학만촌화성점수학교습소,대구광역시 수성구 교학로 13  203호 (만촌동 만촌3차 화성파크드림)
3131,씨엔케이(CNK)수학교습소,대구광역시 수성구 교학로11길 33  3층일부 (만촌동)
3132,시습한문교습소,대구광역시 수성구 국채보상로 846  상가동119호 (범어동 청구성조타운)
3133,이수현수학교습소,대구광역시 수성구 범어로18길 7  4층 (범어동)
3134,한솔플러스상동교실수학교습소,대구광역시 수성구 상화로 47-2  3층 일부 (상동)
3135,더바른영어교습소,대구광역시 동구 동촌로 173  3층 (방촌동)
3136,이쌤국어교습소,대구광역시 동구 송라로16길 16-1  2층일부 (신천동)
3137,양양기타음악교습소,대구광역시 수성구 시지로14길 41  1층 (시지동)
3138,애니쌤영어교습소,대구광역시 동구 율하동로 19  상가동101호 (율하동 율하 휴먼시아11단지)
3139,멘토영어교습소,대구광역시 수성구 청수로 214  302호 (황금동 캐슬골드파크5단지)
3140,연세영어교습소,대구광역시 수성구 범어천로 81-1  2층 (범어동)
3141,플라톤아카데미수성독서토론논술교습소,대구광역시 수성구 청솔로 136  302호 (범어동)
3142,지엠수학교습소,대구광역시 수성구 범어로 56  3층 (범어동)
3143,아이셈사고력수학교습소,대구광역시 수성구 알파시티2로 20  301호 (시지동)
3144,황금영재바둑교습소,대구광역시 수성구 청수로35길 115  3층 2호 (황금동)
3145,이시아남쌤수학교습소,대구광역시 동구 팔공로 260  301동 205호 (봉무동 협성휴포레 이시아폴리스)
3146,원샘영어교습소,대구광역시 수성구 신매로4길 4-14  1층 우측 (신매동)
3147,이루다수학교습소,대구광역시 수성구 달구벌대로504길 32  1층 (범어동)
3148,어원국어교습소,대구광역시 수성구 동대구로42길 14  1층 (황금동)
3149,딱풀리는수학교습소,대구광역시 수성구 달구벌대로669길 40  1층일부 (사월동)
3150,업(UP)더올림수학교습소,대구광역시 수성구 청솔로 136  205호 (범어동)
3151,꿈을이루는수학교습소,대구광역시 수성구 상록로 67-1  4층 (범어동)
3152,웅진씽크빅수학교습소,대구광역시 수성구 들안로20길 33 (두산동)
3153,동신음악교습소,대구광역시 동구 국채보상로 785  2층 (신천동)
3154,오즈수학교습소,대구광역시 수성구 범어로16길 6-7  2층 (범어동)
3155,권병주생명과학교습소,대구광역시 수성구 범어로18길 22  상가동 216217호 (범어동 힐스테이트 범어)
3156,리드인독서중심논술교습소,대구광역시 중구 남산로 30  상가동 312호 (남산동 극동 스타클래스 남산)
3157,공터영어새론센터영어교습소,대구광역시 동구 과학로 45  상가동 103호 (각산동 대구혁신엘에이치5단지)
3158,소울피아노음악교습소,대구광역시 수성구 달구벌대로454길 8  1층 (수성동1가)
3159,줄리영어교습소,대구광역시 수성구 동대구로 82  2층 (지산동)
3160,제이(J)수학교습소,대구광역시 수성구 범어로16길 5  2층 (범어동)
3161,세상의모든음악교습소,대구광역시 동구 동호로9길 19 (신서동)
3162,제이잉글리쉬영어교습소,대구광역시 동구 송라로10길 33  근린생활시설4동 4205호 (신천동 동대구역 센트럴시티자이)
3163,업(UP)수학교습소,대구광역시 동구 안심로 402  상가동 202호 (신서동 영조아름다운나날1단지)
3164,리드앤톡영어도서관영어교습소,대구광역시 중구 남산로 30  상가동 209호 (남산동 극동 스타클래스 남산)
3165,정박사코딩클럽컴퓨터교습소,대구광역시 수성구 들안로32길 13 101호 (황금동)
3166,이(e)펙트영어교습소,대구광역시 동구 신암로16길 33  2층 2호 (신천동 가람타운)
3167,헬로라온미술교습소,대구광역시 수성구 청호로 438  상가동 104호 (범어동 범어라온프라이빗2차)
3168,더바이올린교습소,대구광역시 수성구 달구벌대로 3304-1  210동 26호 (신매동 사월화성파크드림 2단지)
3169,바흐음악교습소,대구광역시 수성구 범어로18길 22  상가동 312313호 (범어동 힐스테이트 범어)
3170,경대싸부수학교습소,대구광역시 동구 반야월로 311-13  4층 (신서동)
3171,스페이스오미술관미술교습소,대구광역시 수성구 명덕로 455  상가 101동 305호 일부 (수성동3가 수성3가롯데캐슬아파트)
3172,봄날수학교습소,대구광역시 수성구 달구벌대로504길 42  3층 (범어동)
3173,천승주수학교습소,대구광역시 수성구 범어로18길 22  상가동 212 213호 (범어동 힐스테이트 범어)
3174,깊을준수학교습소,대구광역시 수성구 달구벌대로504길 32  3층 우측 (범어동)
3175,잠두깨프로젝트독서논술교습소,대구광역시 수성구 지범로40길 11  상가동 201호 (범물동 서한화성아파트)
3176,최샘수학교습소,대구광역시 수성구 지산로 32  상가 115동 8호 (지산동 지산우방타운)
3177,매쓰플러스수학교습소,대구광역시 동구 율하동로 34-1  3층 (율하동)
3178,최송화수학교습소,대구광역시 수성구 동대구로55길 11  상가 101동 201호 (범어동 범어라온프라이빗)
3179,오동준수학교습소,대구광역시 수성구 범어로18길 22  상가동 202호 (범어동 힐스테이트 범어)
3180,한(HAN)수학교습소,대구광역시 수성구 청수로 261  상가 204호 (황금동 캐슬골드파크 4단지)
3181,도도영어교습소,대구광역시 동구 송라로10길 33  301동 1203호 (신천동 동대구역 센트럴시티자이)
3182,예인(YEIN)피아노교습소,대구광역시 수성구 범어천로 190  106동 301호 (범어동 범어동월드메르디앙이스턴카운티아파트)
3183,위드아트(With Art)미술교습소,대구광역시 동구 과학로13길 4  101호 (각산동)
3184,목샘영어교습소,대구광역시 중구 달구벌대로 1955  상가 301동 205호 (대신동 대신센트럴자이)
3185,경수학교습소,대구광역시 동구 동화천로77길 2  106호 (지묘동 다올빌딩)
3186,조교수영어교습소,대구광역시 수성구 달구벌대로456길 29  2층 일부 (수성동1가)
3187,고득점수학교습소,대구광역시 수성구 달구벌대로456길 29  2층 일부 (수성동1가)
3188,재클린영어교습소,대구광역시 수성구 만촌로 138  1층 일부 (만촌동)
3189,에뜰피아노음악교습소,대구광역시 수성구 청솔로14길 15  상가 B104호 우측 일부 (범어동 범어에일린의뜰)
3190,신희경과학교습소,대구광역시 수성구 동원로 152  3층 일부 (만촌동)
3191,김하나수학교습소,대구광역시 수성구 동원로 152  3층 일부 (만촌동)
3192,타미피아노교습소,대구광역시 동구 장등로 7  1층 일부 (신천동)
3193,이든수학교습소,대구광역시 수성구 충의로 5  지하1층 (만촌동)
3194,컬러브리즈아트미술교습소,대구광역시 동구 신암로20길 63  상가 215호(신암동동대구더센트로데시앙)
3195,소리를그리다음악교습소,대구광역시 수성구 청솔로 120  1층 좌측 일부 (범어동)
3196,청민수학교습소,대구광역시 수성구 달구벌대로522길 14  2층 3층 (만촌동)
3197,디와이(DY)보컬센터보컬교습소,대구광역시 중구 명덕로 175-1  501호 (남산동)
3198,빡쎈정쌤영어교습소,대구광역시 수성구 상화로5길 16  2층 (상동)
3199,더하다미술교습소,대구광역시 수성구 청솔로14길 15  상가 B109호 (범어동 범어에일린의뜰)
3200,샤인(샤IN)영어교습소,대구광역시 수성구 범어로20길 2  2층 (범어동)
3201,김태관국어교습소,대구광역시 수성구 범어로18길 22  211호 (범어동 힐스테이트 범어)
3202,탑스쿨수학교습소,대구광역시 수성구 달구벌대로496길 19-8  2층 일부 (범어동)
3203,유니티영어교습소,대구광역시 수성구 범어로18길 22  상가동 314 315호 (범어동 힐스테이트 범어)
3204,와이즈리딩영어교습소,대구광역시 수성구 지범로40길 11  상가동 202호 (범물동 서한화성아파트)
3205,초이스매쓰(Cho is Math)수학교습소,대구광역시 수성구 달구벌대로 2616-5  3층 301호 (만촌동)
3206,그레이스바이올린교습소,대구광역시 중구 달구벌대로 1955  상가 302동 303호 (대신동 대신센트럴자이)
3207,아르떼(Arte)바이올린교습소,대구광역시 수성구 명덕로 455  상가 101동 305호 일부 (수성동3가 수성3가롯데캐슬아파트)
3208,아르스미술교습소,대구광역시 수성구 수성로 412  상가 118동 202호 일부 (수성동4가 수성보성타운)
3209,안녕피아노음악교습소,대구광역시 수성구 범어로18길 22  상가동 208호 (범어동 힐스테이트 범어)
3210,우종훈스카이(SKY)수학교습소,대구광역시 수성구 범어로18길 22  상가동 307 308호 (범어동 힐스테이트 범어)
3211,아화미술교습소,대구광역시 수성구 동원로 123  상가 222동 203호 (만촌동 메트로팔레스2단지아파트)
3212,최강희영어교습소,대구광역시 수성구 달구벌대로504길 7  3층 (범어동)
3213,지구과학교습소,대구광역시 수성구 범어로18길 22  상가동 302호 (범어동 힐스테이트 범어)
3214,끼+2미술교습소,대구광역시 수성구 알파시티2로 96  수성알파시티 청아람 근린생활시설 202호 (노변동)
3215,김규리수학교습소,대구광역시 수성구 청솔로14길 34  3층 좌측 일부 (범어동)
